day,raw_count,sim_count,jar_id,rep_id,treatment,site
7,35,596,31,425,20C,DB
10,46,591,31,425,20C,DB
12,21,405,31,425,20C,DB
14,21,385,31,425,20C,DB
1,43,755,31,426,20C,DB
3,37,724,31,426,20C,DB
5,31,584,31,426,20C,DB
7,35,579,31,426,20C,DB
10,46,512,31,426,20C,DB
12,21,318,31,426,20C,DB
14,21,289,31,426,20C,DB
1,43,733,31,427,20C,DB
3,37,704,31,427,20C,DB
5,31,655,31,427,20C,DB
7,35,555,31,427,20C,DB
10,46,552,31,427,20C,DB
12,21,473,31,427,20C,DB
14,21,263,31,427,20C,DB
1,43,712,31,428,20C,DB
3,37,611,31,428,20C,DB
5,31,604,31,428,20C,DB
7,35,545,31,428,20C,DB
10,46,460,31,428,20C,DB
12,21,402,31,428,20C,DB
14,21,400,31,428,20C,DB
1,43,800,31,429,20C,DB
3,37,745,31,429,20C,DB
5,31,683,31,429,20C,DB
7,35,649,31,429,20C,DB
10,46,624,31,429,20C,DB
12,21,442,31,429,20C,DB
14,21,326,31,429,20C,DB
1,43,753,31,430,20C,DB
3,37,669,31,430,20C,DB
5,31,663,31,430,20C,DB
7,35,572,31,430,20C,DB
10,46,551,31,430,20C,DB
12,21,378,31,430,20C,DB
14,21,302,31,430,20C,DB
1,43,927,31,431,20C,DB
3,37,669,31,431,20C,DB
5,31,554,31,431,20C,DB
7,35,545,31,431,20C,DB
10,46,538,31,431,20C,DB
12,21,457,31,431,20C,DB
14,21,217,31,431,20C,DB
1,43,868,31,432,20C,DB
3,37,704,31,432,20C,DB
5,31,696,31,432,20C,DB
7,35,667,31,432,20C,DB
10,46,663,31,432,20C,DB
12,21,351,31,432,20C,DB
14,21,330,31,432,20C,DB
1,43,822,31,433,20C,DB
3,37,690,31,433,20C,DB
5,31,608,31,433,20C,DB
7,35,582,31,433,20C,DB
10,46,570,31,433,20C,DB
12,21,466,31,433,20C,DB
14,21,401,31,433,20C,DB
1,43,739,31,434,20C,DB
3,37,694,31,434,20C,DB
5,31,678,31,434,20C,DB
7,35,671,31,434,20C,DB
10,46,573,31,434,20C,DB
12,21,456,31,434,20C,DB
14,21,315,31,434,20C,DB
1,43,749,31,435,20C,DB
3,37,735,31,435,20C,DB
5,31,581,31,435,20C,DB
7,35,580,31,435,20C,DB
10,46,572,31,435,20C,DB
12,21,506,31,435,20C,DB
14,21,256,31,435,20C,DB
1,43,720,31,436,20C,DB
3,37,656,31,436,20C,DB
5,31,586,31,436,20C,DB
7,35,578,31,436,20C,DB
10,46,539,31,436,20C,DB
12,21,411,31,436,20C,DB
14,21,315,31,436,20C,DB
1,43,1040,31,437,20C,DB
3,37,804,31,437,20C,DB
5,31,676,31,437,20C,DB
7,35,637,31,437,20C,DB
10,46,623,31,437,20C,DB
12,21,439,31,437,20C,DB
14,21,247,31,437,20C,DB
1,43,960,31,438,20C,DB
3,37,716,31,438,20C,DB
5,31,578,31,438,20C,DB
7,35,487,31,438,20C,DB
10,46,442,31,438,20C,DB
12,21,422,31,438,20C,DB
14,21,229,31,438,20C,DB
1,43,745,31,439,20C,DB
3,37,731,31,439,20C,DB
5,31,594,31,439,20C,DB
7,35,515,31,439,20C,DB
10,46,505,31,439,20C,DB
12,21,316,31,439,20C,DB
14,21,243,31,439,20C,DB
1,43,698,31,440,20C,DB
3,37,596,31,440,20C,DB
5,31,499,31,440,20C,DB
7,35,489,31,440,20C,DB
10,46,447,31,440,20C,DB
12,21,338,31,440,20C,DB
14,21,338,31,440,20C,DB
1,43,880,31,441,20C,DB
3,37,742,31,441,20C,DB
5,31,739,31,441,20C,DB
7,35,717,31,441,20C,DB
10,46,695,31,441,20C,DB
12,21,436,31,441,20C,DB
14,21,315,31,441,20C,DB
1,43,684,31,442,20C,DB
3,37,649,31,442,20C,DB
5,31,646,31,442,20C,DB
7,35,634,31,442,20C,DB
10,46,590,31,442,20C,DB
12,21,386,31,442,20C,DB
14,21,361,31,442,20C,DB
1,43,726,31,443,20C,DB
3,37,697,31,443,20C,DB
5,31,683,31,443,20C,DB
7,35,670,31,443,20C,DB
10,46,583,31,443,20C,DB
12,21,400,31,443,20C,DB
14,21,282,31,443,20C,DB
1,43,900,31,444,20C,DB
3,37,727,31,444,20C,DB
5,31,658,31,444,20C,DB
7,35,621,31,444,20C,DB
10,46,596,31,444,20C,DB
12,21,317,31,444,20C,DB
14,21,283,31,444,20C,DB
1,43,798,31,445,20C,DB
3,37,711,31,445,20C,DB
5,31,690,31,445,20C,DB
7,35,596,31,445,20C,DB
10,46,595,31,445,20C,DB
12,21,411,31,445,20C,DB
14,21,216,31,445,20C,DB
1,43,882,31,446,20C,DB
3,37,792,31,446,20C,DB
5,31,667,31,446,20C,DB
7,35,538,31,446,20C,DB
10,46,516,31,446,20C,DB
12,21,446,31,446,20C,DB
14,21,421,31,446,20C,DB
1,43,857,31,447,20C,DB
3,37,743,31,447,20C,DB
5,31,692,31,447,20C,DB
7,35,599,31,447,20C,DB
10,46,592,31,447,20C,DB
12,21,373,31,447,20C,DB
14,21,334,31,447,20C,DB
1,43,833,31,448,20C,DB
3,37,690,31,448,20C,DB
5,31,670,31,448,20C,DB
7,35,669,31,448,20C,DB
10,46,637,31,448,20C,DB
12,21,299,31,448,20C,DB
14,21,284,31,448,20C,DB
1,43,725,31,449,20C,DB
3,37,702,31,449,20C,DB
5,31,646,31,449,20C,DB
7,35,601,31,449,20C,DB
10,46,555,31,449,20C,DB
12,21,371,31,449,20C,DB
14,21,292,31,449,20C,DB
1,43,877,31,450,20C,DB
3,37,755,31,450,20C,DB
5,31,658,31,450,20C,DB
7,35,613,31,450,20C,DB
10,46,528,31,450,20C,DB
12,21,302,31,450,20C,DB
14,21,242,31,450,20C,DB
1,43,725,31,451,20C,DB
3,37,698,31,451,20C,DB
5,31,685,31,451,20C,DB
7,35,651,31,451,20C,DB
10,46,533,31,451,20C,DB
12,21,362,31,451,20C,DB
14,21,336,31,451,20C,DB
1,43,754,31,452,20C,DB
3,37,640,31,452,20C,DB
5,31,632,31,452,20C,DB
7,35,628,31,452,20C,DB
10,46,625,31,452,20C,DB
12,21,435,31,452,20C,DB
14,21,335,31,452,20C,DB
1,43,747,31,453,20C,DB
3,37,693,31,453,20C,DB
5,31,686,31,453,20C,DB
7,35,667,31,453,20C,DB
10,46,598,31,453,20C,DB
12,21,358,31,453,20C,DB
14,21,243,31,453,20C,DB
1,43,816,31,454,20C,DB
3,37,757,31,454,20C,DB
5,31,702,31,454,20C,DB
7,35,630,31,454,20C,DB
10,46,504,31,454,20C,DB
12,21,409,31,454,20C,DB
14,21,238,31,454,20C,DB
1,43,840,31,455,20C,DB
3,37,687,31,455,20C,DB
5,31,654,31,455,20C,DB
7,35,638,31,455,20C,DB
10,46,577,31,455,20C,DB
12,21,417,31,455,20C,DB
14,21,311,31,455,20C,DB
1,43,761,31,456,20C,DB
3,37,719,31,456,20C,DB
5,31,577,31,456,20C,DB
7,35,522,31,456,20C,DB
10,46,510,31,456,20C,DB
12,21,500,31,456,20C,DB
14,21,372,31,456,20C,DB
1,43,661,31,457,20C,DB
3,37,646,31,457,20C,DB
5,31,576,31,457,20C,DB
7,35,560,31,457,20C,DB
10,46,551,31,457,20C,DB
12,21,381,31,457,20C,DB
14,21,313,31,457,20C,DB
1,43,788,31,458,20C,DB
3,37,713,31,458,20C,DB
5,31,656,31,458,20C,DB
7,35,655,31,458,20C,DB
10,46,647,31,458,20C,DB
12,21,319,31,458,20C,DB
14,21,319,31,458,20C,DB
1,43,751,31,459,20C,DB
3,37,621,31,459,20C,DB
5,31,585,31,459,20C,DB
7,35,577,31,459,20C,DB
10,46,527,31,459,20C,DB
12,21,344,31,459,20C,DB
14,21,298,31,459,20C,DB
1,43,807,31,460,20C,DB
3,37,621,31,460,20C,DB
5,31,611,31,460,20C,DB
7,35,600,31,460,20C,DB
10,46,596,31,460,20C,DB
12,21,386,31,460,20C,DB
14,21,358,31,460,20C,DB
1,43,804,31,461,20C,DB
3,37,681,31,461,20C,DB
5,31,582,31,461,20C,DB
7,35,544,31,461,20C,DB
10,46,515,31,461,20C,DB
12,21,395,31,461,20C,DB
14,21,295,31,461,20C,DB
1,43,811,31,462,20C,DB
3,37,750,31,462,20C,DB
5,31,683,31,462,20C,DB
7,35,683,31,462,20C,DB
10,46,653,31,462,20C,DB
12,21,328,31,462,20C,DB
14,21,272,31,462,20C,DB
1,43,719,31,463,20C,DB
3,37,666,31,463,20C,DB
5,31,660,31,463,20C,DB
7,35,631,31,463,20C,DB
10,46,576,31,463,20C,DB
12,21,337,31,463,20C,DB
14,21,325,31,463,20C,DB
1,43,732,31,464,20C,DB
3,37,581,31,464,20C,DB
5,31,578,31,464,20C,DB
7,35,555,31,464,20C,DB
10,46,544,31,464,20C,DB
12,21,413,31,464,20C,DB
14,21,327,31,464,20C,DB
1,43,869,31,465,20C,DB
3,37,759,31,465,20C,DB
5,31,678,31,465,20C,DB
7,35,632,31,465,20C,DB
10,46,609,31,465,20C,DB
12,21,443,31,465,20C,DB
14,21,376,31,465,20C,DB
1,43,816,31,466,20C,DB
3,37,743,31,466,20C,DB
5,31,681,31,466,20C,DB
7,35,624,31,466,20C,DB
10,46,561,31,466,20C,DB
12,21,516,31,466,20C,DB
14,21,329,31,466,20C,DB
1,43,816,31,467,20C,DB
3,37,699,31,467,20C,DB
5,31,606,31,467,20C,DB
7,35,588,31,467,20C,DB
10,46,499,31,467,20C,DB
12,21,407,31,467,20C,DB
14,21,374,31,467,20C,DB
1,43,625,31,468,20C,DB
3,37,623,31,468,20C,DB
5,31,595,31,468,20C,DB
7,35,594,31,468,20C,DB
10,46,589,31,468,20C,DB
12,21,388,31,468,20C,DB
14,21,232,31,468,20C,DB
1,43,899,31,469,20C,DB
3,37,671,31,469,20C,DB
5,31,659,31,469,20C,DB
7,35,618,31,469,20C,DB
10,46,573,31,469,20C,DB
12,21,386,31,469,20C,DB
14,21,348,31,469,20C,DB
1,43,752,31,470,20C,DB
3,37,701,31,470,20C,DB
5,31,620,31,470,20C,DB
7,35,591,31,470,20C,DB
10,46,589,31,470,20C,DB
12,21,420,31,470,20C,DB
14,21,407,31,470,20C,DB
1,43,811,31,471,20C,DB
3,37,779,31,471,20C,DB
5,31,662,31,471,20C,DB
7,35,619,31,471,20C,DB
10,46,526,31,471,20C,DB
12,21,404,31,471,20C,DB
14,21,260,31,471,20C,DB
1,43,808,31,472,20C,DB
3,37,726,31,472,20C,DB
5,31,676,31,472,20C,DB
7,35,655,31,472,20C,DB
10,46,611,31,472,20C,DB
12,21,441,31,472,20C,DB
14,21,309,31,472,20C,DB
1,43,879,31,473,20C,DB
3,37,705,31,473,20C,DB
5,31,550,31,473,20C,DB
7,35,536,31,473,20C,DB
10,46,534,31,473,20C,DB
12,21,432,31,473,20C,DB
14,21,343,31,473,20C,DB
1,43,787,31,474,20C,DB
3,37,731,31,474,20C,DB
5,31,614,31,474,20C,DB
7,35,589,31,474,20C,DB
10,46,529,31,474,20C,DB
12,21,396,31,474,20C,DB
14,21,313,31,474,20C,DB
1,43,649,31,475,20C,DB
3,37,649,31,475,20C,DB
5,31,591,31,475,20C,DB
7,35,560,31,475,20C,DB
10,46,508,31,475,20C,DB
12,21,383,31,475,20C,DB
14,21,341,31,475,20C,DB
1,43,738,31,476,20C,DB
3,37,638,31,476,20C,DB
5,31,627,31,476,20C,DB
7,35,618,31,476,20C,DB
10,46,567,31,476,20C,DB
12,21,485,31,476,20C,DB
14,21,479,31,476,20C,DB
1,43,738,31,477,20C,DB
3,37,629,31,477,20C,DB
5,31,543,31,477,20C,DB
7,35,538,31,477,20C,DB
10,46,524,31,477,20C,DB
12,21,444,31,477,20C,DB
14,21,309,31,477,20C,DB
1,43,873,31,478,20C,DB
3,37,641,31,478,20C,DB
5,31,627,31,478,20C,DB
7,35,581,31,478,20C,DB
10,46,569,31,478,20C,DB
12,21,440,31,478,20C,DB
14,21,299,31,478,20C,DB
1,43,757,31,479,20C,DB
3,37,738,31,479,20C,DB
5,31,697,31,479,20C,DB
7,35,684,31,479,20C,DB
10,46,588,31,479,20C,DB
12,21,478,31,479,20C,DB
14,21,326,31,479,20C,DB
1,43,694,31,480,20C,DB
3,37,679,31,480,20C,DB
5,31,678,31,480,20C,DB
7,35,602,31,480,20C,DB
10,46,579,31,480,20C,DB
12,21,429,31,480,20C,DB
14,21,355,31,480,20C,DB
1,43,796,31,481,20C,DB
3,37,645,31,481,20C,DB
5,31,585,31,481,20C,DB
7,35,537,31,481,20C,DB
10,46,484,31,481,20C,DB
12,21,297,31,481,20C,DB
14,21,247,31,481,20C,DB
1,43,599,31,482,20C,DB
3,37,573,31,482,20C,DB
5,31,559,31,482,20C,DB
7,35,542,31,482,20C,DB
10,46,497,31,482,20C,DB
12,21,404,31,482,20C,DB
14,21,308,31,482,20C,DB
1,43,867,31,483,20C,DB
3,37,726,31,483,20C,DB
5,31,659,31,483,20C,DB
7,35,614,31,483,20C,DB
10,46,612,31,483,20C,DB
12,21,378,31,483,20C,DB
14,21,328,31,483,20C,DB
1,43,967,31,484,20C,DB
3,37,684,31,484,20C,DB
5,31,649,31,484,20C,DB
7,35,600,31,484,20C,DB
10,46,569,31,484,20C,DB
12,21,302,31,484,20C,DB
14,21,213,31,484,20C,DB
1,43,736,31,485,20C,DB
3,37,620,31,485,20C,DB
5,31,602,31,485,20C,DB
7,35,595,31,485,20C,DB
10,46,572,31,485,20C,DB
12,21,523,31,485,20C,DB
14,21,476,31,485,20C,DB
1,43,773,31,486,20C,DB
3,37,721,31,486,20C,DB
5,31,638,31,486,20C,DB
7,35,630,31,486,20C,DB
10,46,616,31,486,20C,DB
12,21,362,31,486,20C,DB
14,21,343,31,486,20C,DB
1,43,882,31,487,20C,DB
3,37,736,31,487,20C,DB
5,31,731,31,487,20C,DB
7,35,688,31,487,20C,DB
10,46,667,31,487,20C,DB
12,21,405,31,487,20C,DB
14,21,331,31,487,20C,DB
1,43,761,31,488,20C,DB
3,37,695,31,488,20C,DB
5,31,540,31,488,20C,DB
7,35,539,31,488,20C,DB
10,46,471,31,488,20C,DB
12,21,401,31,488,20C,DB
14,21,296,31,488,20C,DB
1,43,851,31,489,20C,DB
3,37,781,31,489,20C,DB
5,31,597,31,489,20C,DB
7,35,582,31,489,20C,DB
10,46,574,31,489,20C,DB
12,21,402,31,489,20C,DB
14,21,277,31,489,20C,DB
1,43,708,31,490,20C,DB
3,37,672,31,490,20C,DB
5,31,588,31,490,20C,DB
7,35,557,31,490,20C,DB
10,46,553,31,490,20C,DB
12,21,417,31,490,20C,DB
14,21,320,31,490,20C,DB
1,43,764,31,491,20C,DB
3,37,710,31,491,20C,DB
5,31,617,31,491,20C,DB
7,35,615,31,491,20C,DB
10,46,590,31,491,20C,DB
12,21,569,31,491,20C,DB
14,21,446,31,491,20C,DB
1,43,853,31,492,20C,DB
3,37,767,31,492,20C,DB
5,31,638,31,492,20C,DB
7,35,637,31,492,20C,DB
10,46,587,31,492,20C,DB
12,21,428,31,492,20C,DB
14,21,310,31,492,20C,DB
1,43,848,31,493,20C,DB
3,37,805,31,493,20C,DB
5,31,684,31,493,20C,DB
7,35,670,31,493,20C,DB
10,46,607,31,493,20C,DB
12,21,477,31,493,20C,DB
14,21,406,31,493,20C,DB
1,43,841,31,494,20C,DB
3,37,700,31,494,20C,DB
5,31,559,31,494,20C,DB
7,35,554,31,494,20C,DB
10,46,543,31,494,20C,DB
12,21,467,31,494,20C,DB
14,21,330,31,494,20C,DB
1,43,843,31,495,20C,DB
3,37,684,31,495,20C,DB
5,31,633,31,495,20C,DB
7,35,546,31,495,20C,DB
10,46,514,31,495,20C,DB
12,21,484,31,495,20C,DB
14,21,375,31,495,20C,DB
1,43,813,31,496,20C,DB
3,37,674,31,496,20C,DB
5,31,648,31,496,20C,DB
7,35,544,31,496,20C,DB
10,46,528,31,496,20C,DB
12,21,331,31,496,20C,DB
14,21,281,31,496,20C,DB
1,43,746,31,497,20C,DB
3,37,687,31,497,20C,DB
5,31,685,31,497,20C,DB
7,35,634,31,497,20C,DB
10,46,629,31,497,20C,DB
12,21,355,31,497,20C,DB
14,21,331,31,497,20C,DB
1,43,810,31,498,20C,DB
3,37,782,31,498,20C,DB
5,31,754,31,498,20C,DB
7,35,700,31,498,20C,DB
10,46,695,31,498,20C,DB
12,21,321,31,498,20C,DB
14,21,271,31,498,20C,DB
1,43,612,31,499,20C,DB
3,37,610,31,499,20C,DB
5,31,593,31,499,20C,DB
7,35,572,31,499,20C,DB
10,46,544,31,499,20C,DB
12,21,361,31,499,20C,DB
14,21,312,31,499,20C,DB
1,43,860,31,500,20C,DB
3,37,782,31,500,20C,DB
5,31,771,31,500,20C,DB
7,35,646,31,500,20C,DB
10,46,623,31,500,20C,DB
12,21,457,31,500,20C,DB
14,21,352,31,500,20C,DB
1,50,1155,33,301,20C,DB
3,71,1095,33,301,20C,DB
5,43,713,33,301,20C,DB
7,37,633,33,301,20C,DB
10,40,603,33,301,20C,DB
12,39,582,33,301,20C,DB
14,20,381,33,301,20C,DB
1,50,987,33,302,20C,DB
3,71,851,33,302,20C,DB
5,43,776,33,302,20C,DB
7,37,621,33,302,20C,DB
10,40,598,33,302,20C,DB
12,39,582,33,302,20C,DB
14,20,412,33,302,20C,DB
1,50,912,33,303,20C,DB
3,71,843,33,303,20C,DB
5,43,763,33,303,20C,DB
7,37,704,33,303,20C,DB
10,40,636,33,303,20C,DB
12,39,604,33,303,20C,DB
14,20,306,33,303,20C,DB
1,50,1026,33,304,20C,DB
3,71,981,33,304,20C,DB
5,43,880,33,304,20C,DB
7,37,649,33,304,20C,DB
10,40,601,33,304,20C,DB
12,39,581,33,304,20C,DB
14,20,479,33,304,20C,DB
1,50,959,33,305,20C,DB
3,71,932,33,305,20C,DB
5,43,893,33,305,20C,DB
7,37,636,33,305,20C,DB
10,40,615,33,305,20C,DB
12,39,552,33,305,20C,DB
14,20,326,33,305,20C,DB
1,50,1197,33,306,20C,DB
3,71,1182,33,306,20C,DB
5,43,787,33,306,20C,DB
7,37,737,33,306,20C,DB
10,40,637,33,306,20C,DB
12,39,535,33,306,20C,DB
14,20,285,33,306,20C,DB
1,50,1066,33,307,20C,DB
3,71,924,33,307,20C,DB
5,43,922,33,307,20C,DB
7,37,762,33,307,20C,DB
10,40,728,33,307,20C,DB
12,39,616,33,307,20C,DB
14,20,332,33,307,20C,DB
1,50,1103,33,308,20C,DB
3,71,1091,33,308,20C,DB
5,43,778,33,308,20C,DB
7,37,744,33,308,20C,DB
10,40,656,33,308,20C,DB
12,39,602,33,308,20C,DB
14,20,343,33,308,20C,DB
1,50,1059,33,309,20C,DB
3,71,1029,33,309,20C,DB
5,43,663,33,309,20C,DB
7,37,655,33,309,20C,DB
10,40,621,33,309,20C,DB
12,39,412,33,309,20C,DB
14,20,312,33,309,20C,DB
1,50,1124,33,310,20C,DB
3,71,1111,33,310,20C,DB
5,43,860,33,310,20C,DB
7,37,804,33,310,20C,DB
10,40,674,33,310,20C,DB
12,39,567,33,310,20C,DB
14,20,256,33,310,20C,DB
1,50,1081,33,311,20C,DB
3,71,1015,33,311,20C,DB
5,43,844,33,311,20C,DB
7,37,756,33,311,20C,DB
10,40,714,33,311,20C,DB
12,39,543,33,311,20C,DB
14,20,309,33,311,20C,DB
1,50,1013,33,312,20C,DB
3,71,995,33,312,20C,DB
5,43,784,33,312,20C,DB
7,37,703,33,312,20C,DB
10,40,607,33,312,20C,DB
12,39,584,33,312,20C,DB
14,20,375,33,312,20C,DB
1,50,1203,33,313,20C,DB
3,71,1150,33,313,20C,DB
5,43,889,33,313,20C,DB
7,37,614,33,313,20C,DB
10,40,603,33,313,20C,DB
12,39,509,33,313,20C,DB
14,20,272,33,313,20C,DB
1,50,1063,33,314,20C,DB
3,71,949,33,314,20C,DB
5,43,761,33,314,20C,DB
7,37,673,33,314,20C,DB
10,40,641,33,314,20C,DB
12,39,587,33,314,20C,DB
14,20,376,33,314,20C,DB
1,50,1149,33,315,20C,DB
3,71,1085,33,315,20C,DB
5,43,729,33,315,20C,DB
7,37,721,33,315,20C,DB
10,40,672,33,315,20C,DB
12,39,533,33,315,20C,DB
14,20,292,33,315,20C,DB
1,50,1012,33,316,20C,DB
3,71,926,33,316,20C,DB
5,43,780,33,316,20C,DB
7,37,728,33,316,20C,DB
10,40,678,33,316,20C,DB
12,39,597,33,316,20C,DB
14,20,466,33,316,20C,DB
1,50,826,33,317,20C,DB
3,71,826,33,317,20C,DB
5,43,697,33,317,20C,DB
7,37,678,33,317,20C,DB
10,40,649,33,317,20C,DB
12,39,645,33,317,20C,DB
14,20,579,33,317,20C,DB
1,50,956,33,318,20C,DB
3,71,950,33,318,20C,DB
5,43,750,33,318,20C,DB
7,37,658,33,318,20C,DB
10,40,573,33,318,20C,DB
12,39,548,33,318,20C,DB
14,20,409,33,318,20C,DB
1,50,856,33,319,20C,DB
3,71,843,33,319,20C,DB
5,43,832,33,319,20C,DB
7,37,791,33,319,20C,DB
10,40,573,33,319,20C,DB
12,39,542,33,319,20C,DB
14,20,396,33,319,20C,DB
1,50,986,33,320,20C,DB
3,71,958,33,320,20C,DB
5,43,814,33,320,20C,DB
7,37,695,33,320,20C,DB
10,40,591,33,320,20C,DB
12,39,568,33,320,20C,DB
14,20,360,33,320,20C,DB
1,50,1161,33,321,20C,DB
3,71,1070,33,321,20C,DB
5,43,825,33,321,20C,DB
7,37,700,33,321,20C,DB
10,40,652,33,321,20C,DB
12,39,488,33,321,20C,DB
14,20,313,33,321,20C,DB
1,50,1137,33,322,20C,DB
3,71,1091,33,322,20C,DB
5,43,776,33,322,20C,DB
7,37,698,33,322,20C,DB
10,40,697,33,322,20C,DB
12,39,639,33,322,20C,DB
14,20,196,33,322,20C,DB
1,50,1154,33,323,20C,DB
3,71,1081,33,323,20C,DB
5,43,770,33,323,20C,DB
7,37,764,33,323,20C,DB
10,40,622,33,323,20C,DB
12,39,577,33,323,20C,DB
14,20,288,33,323,20C,DB
1,50,1057,33,324,20C,DB
3,71,925,33,324,20C,DB
5,43,750,33,324,20C,DB
7,37,621,33,324,20C,DB
10,40,590,33,324,20C,DB
12,39,495,33,324,20C,DB
14,20,301,33,324,20C,DB
1,50,1080,33,325,20C,DB
3,71,999,33,325,20C,DB
5,43,751,33,325,20C,DB
7,37,573,33,325,20C,DB
10,40,527,33,325,20C,DB
12,39,480,33,325,20C,DB
14,20,232,33,325,20C,DB
1,50,925,33,326,20C,DB
3,71,917,33,326,20C,DB
5,43,886,33,326,20C,DB
7,37,670,33,326,20C,DB
10,40,635,33,326,20C,DB
12,39,550,33,326,20C,DB
14,20,387,33,326,20C,DB
1,50,1064,33,327,20C,DB
3,71,966,33,327,20C,DB
5,43,894,33,327,20C,DB
7,37,791,33,327,20C,DB
10,40,758,33,327,20C,DB
12,39,454,33,327,20C,DB
14,20,343,33,327,20C,DB
1,50,1060,33,328,20C,DB
3,71,1029,33,328,20C,DB
5,43,724,33,328,20C,DB
7,37,718,33,328,20C,DB
10,40,708,33,328,20C,DB
12,39,592,33,328,20C,DB
14,20,288,33,328,20C,DB
1,50,1226,33,329,20C,DB
3,71,1225,33,329,20C,DB
5,43,715,33,329,20C,DB
7,37,707,33,329,20C,DB
10,40,684,33,329,20C,DB
12,39,677,33,329,20C,DB
14,20,338,33,329,20C,DB
1,50,1064,33,330,20C,DB
3,71,1051,33,330,20C,DB
5,43,902,33,330,20C,DB
7,37,604,33,330,20C,DB
10,40,594,33,330,20C,DB
12,39,578,33,330,20C,DB
14,20,165,33,330,20C,DB
1,50,1303,33,331,20C,DB
3,71,1239,33,331,20C,DB
5,43,819,33,331,20C,DB
7,37,724,33,331,20C,DB
10,40,708,33,331,20C,DB
12,39,674,33,331,20C,DB
14,20,228,33,331,20C,DB
1,50,1039,33,332,20C,DB
3,71,913,33,332,20C,DB
5,43,704,33,332,20C,DB
7,37,698,33,332,20C,DB
10,40,661,33,332,20C,DB
12,39,416,33,332,20C,DB
14,20,322,33,332,20C,DB
1,50,991,33,333,20C,DB
3,71,925,33,333,20C,DB
5,43,806,33,333,20C,DB
7,37,679,33,333,20C,DB
10,40,606,33,333,20C,DB
12,39,516,33,333,20C,DB
14,20,435,33,333,20C,DB
1,50,1140,33,334,20C,DB
3,71,1025,33,334,20C,DB
5,43,872,33,334,20C,DB
7,37,689,33,334,20C,DB
10,40,652,33,334,20C,DB
12,39,447,33,334,20C,DB
14,20,261,33,334,20C,DB
1,50,1052,33,335,20C,DB
3,71,984,33,335,20C,DB
5,43,765,33,335,20C,DB
7,37,760,33,335,20C,DB
10,40,680,33,335,20C,DB
12,39,619,33,335,20C,DB
14,20,397,33,335,20C,DB
1,50,962,33,336,20C,DB
3,71,927,33,336,20C,DB
5,43,887,33,336,20C,DB
7,37,765,33,336,20C,DB
10,40,704,33,336,20C,DB
12,39,669,33,336,20C,DB
14,20,317,33,336,20C,DB
1,50,1092,33,337,20C,DB
3,71,1018,33,337,20C,DB
5,43,963,33,337,20C,DB
7,37,788,33,337,20C,DB
10,40,715,33,337,20C,DB
12,39,630,33,337,20C,DB
14,20,352,33,337,20C,DB
1,50,1181,33,338,20C,DB
3,71,1177,33,338,20C,DB
5,43,937,33,338,20C,DB
7,37,704,33,338,20C,DB
10,40,665,33,338,20C,DB
12,39,498,33,338,20C,DB
14,20,382,33,338,20C,DB
1,50,1160,33,339,20C,DB
3,71,1138,33,339,20C,DB
5,43,713,33,339,20C,DB
7,37,674,33,339,20C,DB
10,40,670,33,339,20C,DB
12,39,509,33,339,20C,DB
14,20,255,33,339,20C,DB
1,50,1136,33,340,20C,DB
3,71,1125,33,340,20C,DB
5,43,784,33,340,20C,DB
7,37,631,33,340,20C,DB
10,40,604,33,340,20C,DB
12,39,573,33,340,20C,DB
14,20,344,33,340,20C,DB
1,50,869,33,341,20C,DB
3,71,861,33,341,20C,DB
5,43,689,33,341,20C,DB
7,37,609,33,341,20C,DB
10,40,551,33,341,20C,DB
12,39,385,33,341,20C,DB
14,20,290,33,341,20C,DB
1,50,1047,33,342,20C,DB
3,71,956,33,342,20C,DB
5,43,796,33,342,20C,DB
7,37,793,33,342,20C,DB
10,40,629,33,342,20C,DB
12,39,618,33,342,20C,DB
14,20,387,33,342,20C,DB
1,50,1033,33,343,20C,DB
3,71,985,33,343,20C,DB
5,43,880,33,343,20C,DB
7,37,669,33,343,20C,DB
10,40,650,33,343,20C,DB
12,39,590,33,343,20C,DB
14,20,296,33,343,20C,DB
1,50,1059,33,344,20C,DB
3,71,1003,33,344,20C,DB
5,43,884,33,344,20C,DB
7,37,699,33,344,20C,DB
10,40,685,33,344,20C,DB
12,39,581,33,344,20C,DB
14,20,362,33,344,20C,DB
1,50,1103,33,345,20C,DB
3,71,1075,33,345,20C,DB
5,43,747,33,345,20C,DB
7,37,680,33,345,20C,DB
10,40,635,33,345,20C,DB
12,39,619,33,345,20C,DB
14,20,386,33,345,20C,DB
1,50,1133,33,346,20C,DB
3,71,1094,33,346,20C,DB
5,43,755,33,346,20C,DB
7,37,646,33,346,20C,DB
10,40,634,33,346,20C,DB
12,39,607,33,346,20C,DB
14,20,526,33,346,20C,DB
1,50,930,33,347,20C,DB
3,71,900,33,347,20C,DB
5,43,833,33,347,20C,DB
7,37,770,33,347,20C,DB
10,40,676,33,347,20C,DB
12,39,498,33,347,20C,DB
14,20,497,33,347,20C,DB
1,50,1110,33,348,20C,DB
3,71,1097,33,348,20C,DB
5,43,720,33,348,20C,DB
7,37,657,33,348,20C,DB
10,40,645,33,348,20C,DB
12,39,576,33,348,20C,DB
14,20,268,33,348,20C,DB
1,50,978,33,349,20C,DB
3,71,977,33,349,20C,DB
5,43,721,33,349,20C,DB
7,37,721,33,349,20C,DB
